NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Details ...	149	0.5248814	1.9388969	0.0	0.0	0.0	3269	tags=58%, list=30%, signal=81%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	31	0.63391286	1.8880857	0.0	0.0	0.0	1880	tags=48%, list=17%, signal=58%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	49	0.582708	1.8664628	0.0	5.333924E-4	0.002	2240	tags=45%, list=21%, signal=56%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	126	0.47901484	1.7279513	0.0	0.003290202	0.016	2290	tags=41%, list=21%, signal=52%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	143	0.46499783	1.7051775	0.0	0.0041371593	0.025	2378	tags=37%, list=22%, signal=47%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	21	0.61560506	1.6929402	0.006666667	0.0039958106	0.029	2907	tags=57%, list=27%, signal=78%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	113	0.46249014	1.6364536	0.0	0.00819933	0.068	1799	tags=33%, list=16%, signal=39%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	99	0.45684522	1.6071944	0.0021668472	0.011139173	0.102	3142	tags=52%, list=29%, signal=72%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	143	0.43659416	1.5762315	0.0	0.016325912	0.162	2285	tags=36%, list=21%, signal=45%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	176	0.40138906	1.505801	0.0	0.034174286	0.336	3342	tags=42%, list=31%, signal=60%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	144	0.38765585	1.401785	0.01381509	0.09096061	0.686	3080	tags=41%, list=28%, signal=56%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	34	0.453991	1.3839785	0.06875	0.09974557	0.755	3118	tags=47%, list=29%, signal=66%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	23	0.49033186	1.3533034	0.093333334	0.12671562	0.869	2077	tags=35%, list=19%, signal=43%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	139	0.3745303	1.3478159	0.03747323	0.12472163	0.882	3183	tags=43%, list=29%, signal=60%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS	Details ...	22	0.46879095	1.3159001	0.12965341	0.15523551	0.946	1988	tags=36%, list=18%, signal=44%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	146	0.35440052	1.2978085	0.06029106	0.17209403	0.972	3108	tags=37%, list=28%, signal=51%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	119	0.33056346	1.2010216	0.15334773	0.3539811	1.0	2464	tags=26%, list=23%, signal=33%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	51	0.36381668	1.1751274	0.2364946	0.39977148	1.0	3311	tags=43%, list=30%, signal=62%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	93	0.3279334	1.1624534	0.20965971	0.41408667	1.0	2463	tags=33%, list=23%, signal=43%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	91	0.3266643	1.1433208	0.24749164	0.44515407	1.0	2623	tags=30%, list=24%, signal=39%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM		157	0.30785197	1.1375847	0.2085954	0.43903524	1.0	2517	tags=27%, list=23%, signal=34%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE		57	0.34453845	1.1329348	0.28588098	0.43181834	1.0	1926	tags=28%, list=18%, signal=34%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS		148	0.30801883	1.1242359	0.23189926	0.4348761	1.0	2240	tags=28%, list=21%, signal=34%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA		168	0.30247724	1.1143852	0.2746331	0.44316193	1.0	3017	tags=36%, list=28%, signal=49%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS		74	0.31132144	1.0625817	0.37037036	0.56040996	1.0	1217	tags=15%, list=11%, signal=17%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB		151	0.27501488	1.0111547	0.48427674	0.6801201	1.0	3127	tags=35%, list=29%, signal=49%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE		128	0.2755997	0.9937295	0.4861111	0.7012949	1.0	2008	tags=23%, list=18%, signal=28%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		87	0.28357583	0.9828049	0.532294	0.705183	1.0	3105	tags=33%, list=28%, signal=46%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION		82	0.2825625	0.9795598	0.5073281	0.6893764	1.0	3745	tags=39%, list=34%, signal=59%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS		174	0.2628102	0.97858006	0.5447071	0.6689649	1.0	2040	tags=21%, list=19%, signal=26%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		135	0.26768363	0.9752036	0.54210526	0.6555125	1.0	2243	tags=27%, list=21%, signal=34%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS		123	0.26800534	0.967322	0.54831934	0.65212375	1.0	2623	tags=29%, list=24%, signal=38%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT		177	0.22821154	0.84510654	0.81397736	0.8855167	1.0	2804	tags=26%, list=26%, signal=34%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY		156	0.2137939	0.7932838	0.8696559	0.9443224	1.0	2344	tags=22%, list=21%, signal=28%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS		61	0.22738549	0.751384	0.8633257	0.9712354	1.0	3105	tags=31%, list=28%, signal=43%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM		88	0.2068414	0.723252	0.92384106	0.9735763	1.0	3302	tags=31%, list=30%, signal=44%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME		90	0.16809914	0.58930784	0.99557525	1.0	1.0	3464	tags=30%, list=32%, signal=44%	
HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS		32	0.18968874	0.56368643	0.9733502	0.99437124	1.0	2145	tags=13%, list=20%, signal=16%	
