NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	189	-0.51557404	-2.9179556	0.0	0.0	0.0	3724	tags=63%, list=30%, signal=89%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	153	-0.4514544	-2.4840353	0.0	0.0	0.0	2362	tags=48%, list=19%, signal=58%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	94	-0.48021537	-2.4391952	0.0	0.0	0.0	2965	tags=52%, list=24%, signal=68%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	135	-0.4244076	-2.3103566	0.0	0.0	0.0	2402	tags=45%, list=19%, signal=55%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	163	-0.40490863	-2.2201724	0.0	0.0	0.0	3321	tags=52%, list=27%, signal=70%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	179	-0.39258236	-2.2021918	0.0	5.1282055E-4	0.001	3337	tags=51%, list=27%, signal=68%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	119	-0.41477674	-2.1617942	0.0	4.3956048E-4	0.001	2951	tags=45%, list=24%, signal=59%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	155	-0.39378583	-2.1539423	0.0	3.846154E-4	0.001	4055	tags=61%, list=33%, signal=90%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	53	-0.44693494	-1.9663001	0.0	3.4188037E-4	0.001	4381	tags=64%, list=35%, signal=98%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	90	-0.39508688	-1.9330269	0.0	6.1538466E-4	0.002	2781	tags=44%, list=22%, signal=57%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	44	-0.44200402	-1.9200462	0.0	5.594406E-4	0.002	2809	tags=50%, list=23%, signal=64%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	150	-0.34422705	-1.903267	0.0	0.0010544872	0.004	3590	tags=49%, list=29%, signal=68%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	175	-0.3116931	-1.7493709	0.0	0.004870246	0.02	2151	tags=30%, list=17%, signal=35%	
